loan_amnt,term,int_rate,installment,annual_inc,loan_status
35000.0, 36 months,16.29,1235.52,40000.0,Fully Paid
3600.0, 36 months,20.2,134.16,29000.0,Fully Paid
17500.0, 36 months,14.85,605.36,45000.0,Fully Paid
15000.0, 60 months,18.24,382.87,62000.0,Charged Off
28000.0, 60 months,22.45,780.52,81000.0,Fully Paid
5600.0, 36 months,8.9,177.82,37000.0,Fully Paid
10000.0, 36 months,13.11,337.47,75000.0,Fully Paid
15000.0, 60 months,22.47,418.31,38000.0,Charged Off
12000.0, 36 months,15.31,417.81,40000.0,Charged Off
10000.0, 36 months,18.85,365.81,95000.0,Fully Paid
35000.0, 60 months,13.99,814.21,130000.0,Fully Paid
3600.0, 36 months,19.72,133.28,75000.0,Charged Off
3000.0, 36 months,12.49,100.35,55000.0,Fully Paid
15000.0, 60 months,15.61,361.67,55000.0,Charged Off
6625.0, 36 months,18.54,241.31,90000.0,Fully Paid
10000.0, 36 months,12.39,334.01,80000.0,Fully Paid
12600.0, 36 months,17.76,454.01,300000.0,Fully Paid
10675.0, 36 months,8.9,338.97,35000.0,Fully Paid
13000.0, 36 months,17.77,468.49,45024.0,Fully Paid
2500.0, 36 months,11.47,82.41,40000.0,Fully Paid
35000.0, 60 months,11.99,510.96,93600.0,Fully Paid
6900.0, 36 months,18.75,252.06,26000.0,Fully Paid
19175.0, 36 months,18.25,695.63,50000.0,Fully Paid
12975.0, 60 months,24.08,373.87,125000.0,Charged Off
4100.0, 36 months,24.99,163.0,23000.0,Fully Paid
7000.0, 36 months,7.62,218.13,30000.0,Charged Off
15000.0, 36 months,12.12,499.08,41000.0,Fully Paid
2725.0, 36 months,18.99,99.88,45000.0,Fully Paid
24000.0, 36 months,6.62,736.89,75000.0,Fully Paid
30000.0, 60 months,11.71,662.95,63000.0,Fully Paid
28525.0, 36 months,15.61,997.38,72000.0,Fully Paid
12450.0, 36 months,14.49,428.49,55000.0,Fully Paid
5000.0, 36 months,5.32,150.58,120000.0,Fully Paid
8000.0, 36 months,10.99,261.88,50000.0,Fully Paid
17000.0, 36 months,6.62,521.97,75000.0,Fully Paid
13000.0, 36 months,17.77,468.49,65000.0,Fully Paid
25000.0, 36 months,12.99,842.23,60000.0,Fully Paid
7375.0, 36 months,11.14,241.94,60000.0,Fully Paid
1600.0, 36 months,10.49,52.0,24000.0,Fully Paid
14000.0, 36 months,18.75,511.42,85000.0,Fully Paid
9750.0, 36 months,14.33,334.8,35000.0,Charged Off
9000.0, 36 months,12.12,299.45,65000.0,Fully Paid
35000.0, 60 months,21.49,956.55,160000.0,Charged Off
7150.0, 36 months,18.54,260.44,25000.0,Fully Paid
11500.0, 36 months,17.77,414.43,35000.0,Fully Paid
15000.0, 36 months,9.71,481.97,150000.0,Fully Paid
9500.0, 36 months,6.89,292.86,79000.0,Fully Paid
15000.0, 36 months,9.17,478.19,50000.0,Fully Paid
10800.0, 60 months,13.98,251.19,35000.0,Charged Off
15000.0, 36 months,11.11,491.87,51000.0,Fully Paid
20000.0, 36 months,5.32,602.3,170000.0,Fully Paid
14000.0, 36 months,15.61,489.51,73000.0,Fully Paid
3600.0, 36 months,13.35,121.91,22000.0,Fully Paid
7800.0, 36 months,13.35,264.13,65000.0,Fully Paid
7900.0, 36 months,16.55,279.9,48000.0,Fully Paid
3000.0, 36 months,11.14,98.42,45000.0,Fully Paid
14000.0, 36 months,9.17,446.31,120000.0,Fully Paid
16425.0, 60 months,24.99,482.0,45000.0,Fully Paid
33500.0, 60 months,12.99,762.06,90000.0,Charged Off
15000.0, 36 months,17.27,536.81,82000.0,Fully Paid
15000.0, 36 months,11.14,492.06,50500.0,Fully Paid
15000.0, 36 months,7.9,469.36,47000.0,Fully Paid
22650.0, 36 months,13.98,773.91,118000.0,Fully Paid
20000.0, 60 months,8.9,414.2,86000.0,Fully Paid
10000.0, 36 months,6.03,304.36,145000.0,Fully Paid
15500.0, 60 months,22.45,432.07,40000.0,Charged Off
18000.0, 60 months,22.7,504.34,47071.0,Fully Paid
18225.0, 60 months,14.33,427.19,66000.0,Fully Paid
8875.0, 36 months,15.31,309.01,38000.0,Fully Paid
35000.0, 36 months,13.98,1195.88,170000.0,Fully Paid
5600.0, 36 months,9.67,179.83,40000.0,Fully Paid
15000.0, 36 months,12.49,501.74,150000.0,Fully Paid
5000.0, 36 months,7.88,156.41,95000.0,Fully Paid
15000.0, 36 months,7.62,467.43,40500.0,Fully Paid
23450.0, 36 months,10.64,763.74,85000.0,Fully Paid
13350.0, 60 months,19.72,351.62,50000.0,Fully Paid
10000.0, 36 months,7.62,311.62,90000.0,Fully Paid
4800.0, 36 months,13.99,164.03,61000.0,Fully Paid
4450.0, 36 months,9.99,143.57,32000.0,Fully Paid
6000.0, 36 months,12.69,201.27,35000.0,Fully Paid
16000.0, 36 months,13.35,541.81,100000.0,Charged Off
2400.0, 36 months,11.99,79.71,88000.0,Fully Paid
20000.0, 36 months,6.97,617.27,67000.0,Fully Paid
16425.0, 60 months,23.5,467.76,73000.0,Fully Paid
35000.0, 36 months,14.49,1204.57,85000.0,Charged Off
1800.0, 36 months,10.49,58.5,35000.0,Charged Off
10000.0, 60 months,13.49,189.22,163008.0,Fully Paid
18000.0, 36 months,14.47,619.32,54400.0,Fully Paid
8000.0, 36 months,6.49,245.16,86500.0,Fully Paid
7200.0, 36 months,9.76,231.52,70168.68,Fully Paid
12000.0, 36 months,13.11,404.97,55000.0,Fully Paid
16000.0, 36 months,8.9,508.06,90000.0,Fully Paid
5125.0, 36 months,13.49,173.9,43510.0,Fully Paid
5500.0, 36 months,17.77,198.21,37000.0,Fully Paid
20000.0, 36 months,10.49,649.96,105000.0,Fully Paid
5700.0, 36 months,13.67,193.91,25000.0,Charged Off
25000.0, 60 months,18.92,647.42,95000.0,Fully Paid
10000.0, 36 months,10.64,325.69,40000.0,Fully Paid
28000.0, 60 months,9.76,591.62,96000.0,Charged Off
10000.0, 60 months,17.76,252.64,43000.0,Fully Paid
13000.0, 36 months,14.65,448.43,55000.0,Fully Paid
11500.0, 36 months,7.49,357.67,36000.0,Fully Paid
21600.0, 36 months,21.0,813.79,54060.0,Charged Off
10000.0, 36 months,12.29,333.53,59000.0,Fully Paid
3500.0, 36 months,13.65,119.03,34000.0,Charged Off
6575.0, 36 months,24.99,261.39,19400.0,Fully Paid
3475.0, 36 months,21.67,132.12,9700.0,Fully Paid
20000.0, 36 months,7.62,623.23,72000.0,Fully Paid
26975.0, 60 months,15.61,650.41,72141.0,Fully Paid
20000.0, 36 months,16.24,705.52,78000.0,Fully Paid
6000.0, 36 months,17.27,214.73,33000.0,Fully Paid
31500.0, 36 months,13.35,1066.68,95000.0,Fully Paid
7200.0, 36 months,9.67,231.21,27000.0,Fully Paid
15000.0, 60 months,14.49,352.85,65000.0,Fully Paid
25000.0, 60 months,13.72,405.24,145000.0,Fully Paid
19400.0, 36 months,11.14,636.42,70200.0,Fully Paid
14000.0, 36 months,13.99,478.42,70000.0,Charged Off
16300.0, 60 months,25.99,487.94,51000.0,Charged Off
16425.0, 36 months,18.75,600.01,50000.0,Charged Off
18000.0, 60 months,16.29,440.51,86500.0,Fully Paid
4200.0, 36 months,9.71,134.96,77000.0,Fully Paid
5000.0, 60 months,7.51,100.22,30000.0,Fully Paid
18000.0, 36 months,15.31,626.72,65000.0,Fully Paid
5000.0, 36 months,15.1,173.58,130000.0,Fully Paid
8000.0, 36 months,10.36,259.5,85000.0,Fully Paid
15000.0, 36 months,9.88,483.16,61000.0,Fully Paid
29100.0, 36 months,16.2,1025.95,103000.0,Fully Paid
18000.0, 60 months,21.18,488.79,45000.0,Charged Off
30000.0, 60 months,12.29,671.74,157000.0,Fully Paid
10000.0, 36 months,7.9,312.91,40000.0,Fully Paid
7000.0, 36 months,13.98,239.18,95000.0,Fully Paid
32350.0, 36 months,9.99,1043.7,104040.0,Fully Paid
30000.0, 60 months,12.99,682.44,64000.0,Fully Paid
35000.0, 60 months,23.43,995.34,106000.0,Fully Paid
4600.0, 36 months,7.62,143.35,50000.0,Fully Paid
5000.0, 36 months,19.05,183.41,55000.0,Fully Paid
10000.0, 36 months,13.68,340.23,42000.0,Fully Paid
14900.0, 36 months,14.33,511.64,86000.0,Fully Paid
12000.0, 36 months,17.99,433.77,62000.0,Fully Paid
16000.0, 60 months,15.8,387.4,60000.0,Fully Paid
20000.0, 36 months,6.91,458.69,110496.0,Fully Paid
18800.0, 36 months,15.61,657.34,91000.0,Charged Off
24000.0, 60 months,17.86,607.62,89000.0,Charged Off
5000.0, 36 months,15.88,175.49,35000.0,Fully Paid
22000.0, 36 months,12.99,741.17,90000.0,Fully Paid
5000.0, 36 months,13.98,170.84,40000.0,Fully Paid
12000.0, 36 months,10.99,392.81,50000.0,Fully Paid
12000.0, 36 months,18.24,435.28,58000.0,Fully Paid
8000.0, 36 months,12.53,267.74,48000.0,Fully Paid
40000.0, 36 months,9.75,1286.0,200000.0,Fully Paid
13600.0, 60 months,14.31,318.64,124460.0,Fully Paid
35000.0, 60 months,17.57,880.61,118900.0,Fully Paid
9000.0, 36 months,12.99,303.21,70000.0,Fully Paid
14000.0, 60 months,17.86,354.45,96000.0,Charged Off
15000.0, 60 months,12.99,268.43,42500.0,Fully Paid
12000.0, 36 months,7.9,375.49,73000.0,Fully Paid
25000.0, 36 months,13.35,846.57,96000.0,Charged Off
25000.0, 60 months,11.99,555.99,65000.0,Fully Paid
11000.0, 36 months,8.9,349.29,40000.0,Charged Off
24000.0, 36 months,7.9,750.97,95000.0,Fully Paid
15000.0, 36 months,8.19,471.37,103000.0,Fully Paid
7800.0, 36 months,12.53,261.04,42000.0,Fully Paid
16250.0, 60 months,17.27,406.22,53275.0,Charged Off
30000.0, 60 months,14.99,713.55,147400.0,Fully Paid
17000.0, 36 months,13.98,580.86,75472.0,Fully Paid
31950.0, 60 months,24.99,937.59,110000.0,Charged Off
6000.0, 36 months,7.26,185.98,67000.0,Fully Paid
12000.0, 36 months,13.11,404.97,40000.0,Fully Paid
15000.0, 36 months,11.55,495.0,43000.0,Fully Paid
1000.0, 36 months,7.49,31.11,45000.0,Fully Paid
16000.0, 36 months,10.99,523.75,71000.0,Fully Paid
9600.0, 60 months,14.27,224.73,65196.0,Fully Paid
14775.0, 36 months,13.99,504.91,57200.0,Fully Paid
15000.0, 36 months,7.9,469.36,30000.0,Fully Paid
8000.0, 36 months,13.99,273.39,105000.0,Fully Paid
15850.0, 60 months,22.7,444.1,72000.0,Fully Paid
5500.0, 36 months,15.31,191.5,107000.0,Fully Paid
15000.0, 36 months,9.67,481.69,80000.0,Fully Paid
7550.0, 36 months,16.99,269.15,50000.0,Fully Paid
9000.0, 36 months,8.9,285.78,29400.0,Fully Paid
4000.0, 36 months,12.12,133.09,23000.0,Fully Paid
30000.0, 60 months,16.2,732.74,76000.0,Fully Paid
12750.0, 60 months,16.99,316.81,64000.0,Fully Paid
6500.0, 36 months,12.12,216.27,36000.0,Fully Paid
10800.0, 60 months,13.33,247.57,60000.0,Fully Paid
18000.0, 60 months,14.49,423.42,71813.0,Fully Paid
9600.0, 36 months,11.99,318.82,40000.0,Fully Paid
17875.0, 36 months,10.64,582.17,75000.0,Fully Paid
17600.0, 36 months,7.62,548.44,50000.0,Charged Off
15000.0, 60 months,15.61,361.67,60960.0,Charged Off
4600.0, 36 months,13.99,157.2,36000.0,Fully Paid
25000.0, 60 months,8.67,514.97,204000.0,Fully Paid
18000.0, 60 months,13.66,415.67,45000.0,Fully Paid
8000.0, 36 months,14.49,275.33,30000.0,Fully Paid
3250.0, 36 months,28.49,135.3,27000.0,Charged Off
7125.0, 36 months,12.49,238.33,37000.0,Charged Off
25000.0, 36 months,8.9,793.84,160000.0,Fully Paid
15000.0, 36 months,14.65,517.42,86400.0,Charged Off
15000.0, 36 months,19.05,550.22,42000.0,Fully Paid
12000.0, 36 months,13.98,410.02,62000.0,Fully Paid
16000.0, 36 months,15.61,559.44,40000.0,Fully Paid
15000.0, 36 months,14.65,517.42,44000.0,Fully Paid
5000.0, 36 months,13.33,169.27,350000.0,Fully Paid
12000.0, 36 months,14.31,411.95,71195.0,Charged Off
21000.0, 60 months,22.39,584.67,60000.0,Fully Paid
2000.0, 36 months,13.11,67.5,20000.0,Fully Paid
30000.0, 36 months,12.88,1009.09,67135.0,Fully Paid
24000.0, 60 months,18.25,612.72,98000.0,Fully Paid
24000.0, 36 months,11.99,797.03,102000.0,Fully Paid
5600.0, 36 months,11.53,184.75,36000.0,Fully Paid
12000.0, 60 months,17.57,301.93,90000.0,Fully Paid
6000.0, 36 months,12.49,200.7,80000.0,Fully Paid
18000.0, 36 months,15.31,626.72,54000.0,Fully Paid
30150.0, 36 months,16.29,1064.31,75000.0,Fully Paid
5000.0, 36 months,9.71,160.66,33280.0,Fully Paid
24000.0, 36 months,8.9,762.08,95000.0,Fully Paid
16000.0, 60 months,14.49,376.37,50000.0,Fully Paid
20000.0, 60 months,13.33,458.45,62000.0,Fully Paid
15000.0, 36 months,18.25,544.17,65000.0,Fully Paid
10000.0, 36 months,13.99,341.73,56508.0,Fully Paid
4000.0, 36 months,5.99,121.67,60000.0,Fully Paid
10000.0, 36 months,11.55,330.0,65000.0,Fully Paid
10500.0, 36 months,19.52,387.66,45000.0,Fully Paid
16800.0, 36 months,8.9,533.46,60000.0,Fully Paid
7200.0, 36 months,12.12,239.56,90000.0,Fully Paid
8500.0, 60 months,13.06,193.67,58000.0,Fully Paid
5000.0, 36 months,18.75,182.65,35000.0,Fully Paid
4000.0, 36 months,16.55,141.72,29000.0,Fully Paid
23725.0, 60 months,19.99,628.44,92000.0,Fully Paid
17600.0, 36 months,14.65,607.1,50000.0,Fully Paid
5000.0, 36 months,7.51,155.56,84855.0,Charged Off
6400.0, 36 months,12.12,212.94,54000.0,Fully Paid
12000.0, 36 months,17.77,432.45,40000.0,Fully Paid
8000.0, 36 months,17.57,287.5,75000.0,Charged Off
11675.0, 36 months,18.99,427.91,45000.0,Fully Paid
15000.0, 60 months,19.22,390.93,46000.0,Fully Paid
32000.0, 60 months,15.61,771.57,90000.0,Charged Off
10000.0, 36 months,8.6,316.14,74000.0,Fully Paid
19075.0, 36 months,13.33,645.75,53000.0,Fully Paid
6150.0, 36 months,23.4,239.35,60000.0,Fully Paid
6000.0, 36 months,17.27,214.73,28800.0,Charged Off
19700.0, 60 months,15.31,471.88,180000.0,Fully Paid
19275.0, 36 months,14.5,663.47,33600.0,Charged Off
15000.0, 36 months,9.75,482.25,500000.0,Fully Paid
6075.0, 36 months,13.53,206.25,36000.0,Fully Paid
26000.0, 60 months,24.99,762.99,125000.0,Fully Paid
28000.0, 36 months,12.39,935.23,82000.0,Charged Off
28000.0, 36 months,6.62,859.71,83000.0,Fully Paid
15100.0, 36 months,7.69,471.03,49000.0,Fully Paid
17500.0, 36 months,6.24,534.29,100000.0,Fully Paid
10000.0, 36 months,16.55,354.3,48500.0,Fully Paid
12000.0, 60 months,15.1,286.11,72200.0,Fully Paid
9000.0, 36 months,11.53,296.92,70000.0,Fully Paid
4000.0, 36 months,15.88,140.4,43000.0,Fully Paid
7875.0, 36 months,14.09,269.5,48000.0,Fully Paid
14000.0, 36 months,12.85,470.71,89000.0,Fully Paid
16000.0, 36 months,17.76,576.52,72000.0,Fully Paid
35000.0, 60 months,20.8,942.94,106000.0,Charged Off
11500.0, 36 months,8.9,365.17,33000.0,Fully Paid
4475.0, 36 months,21.18,169.01,55000.0,Charged Off
10000.0, 60 months,15.59,241.01,54000.0,Charged Off
12000.0, 36 months,16.59,425.39,80000.0,Charged Off
10000.0, 36 months,15.96,351.38,37500.0,Fully Paid
15000.0, 60 months,14.31,351.44,55000.0,Fully Paid
9000.0, 36 months,13.98,307.52,63500.0,Fully Paid
9000.0, 36 months,16.55,318.87,63000.0,Fully Paid
12000.0, 36 months,9.67,385.35,50000.0,Fully Paid
5000.0, 36 months,12.99,168.45,65000.0,Fully Paid
24000.0, 36 months,7.9,750.97,120000.0,Fully Paid
7550.0, 36 months,15.31,262.88,21000.0,Fully Paid
3000.0, 36 months,10.95,98.15,25000.0,Fully Paid
23000.0, 60 months,15.59,554.32,67650.0,Fully Paid
8000.0, 36 months,10.99,261.88,145000.0,Fully Paid
8800.0, 36 months,5.32,265.02,220000.0,Fully Paid
8725.0, 36 months,21.0,328.72,25000.0,Fully Paid
20000.0, 36 months,20.2,745.32,80000.0,Fully Paid
35000.0, 60 months,24.5,1017.07,90000.0,Fully Paid
4000.0, 36 months,13.05,134.88,26000.0,Fully Paid
13000.0, 36 months,14.3,446.21,60000.0,Fully Paid
18000.0, 36 months,9.17,573.83,51000.0,Fully Paid
3075.0, 36 months,17.57,110.51,33000.0,Fully Paid
2650.0, 36 months,12.69,88.9,34500.0,Fully Paid
7350.0, 36 months,13.35,248.9,45000.0,Charged Off
6000.0, 36 months,6.62,184.23,55400.0,Fully Paid
8975.0, 36 months,12.12,298.62,35000.0,Fully Paid
20000.0, 36 months,17.1,714.06,48000.0,Fully Paid
30000.0, 36 months,14.3,1029.71,120000.0,Charged Off
8000.0, 36 months,13.18,270.25,90000.0,Fully Paid
8675.0, 36 months,18.92,317.65,56286.0,Fully Paid
10000.0, 60 months,17.86,253.18,53681.0,Charged Off
18000.0, 36 months,8.9,571.56,100000.0,Fully Paid
5600.0, 36 months,15.61,195.81,130000.0,Fully Paid
32250.0, 60 months,15.61,777.6,96472.0,Fully Paid
4700.0, 36 months,12.49,157.21,29120.0,Fully Paid
6000.0, 36 months,7.69,187.17,81000.0,Fully Paid
6000.0, 36 months,12.85,201.74,48000.0,Fully Paid
10000.0, 60 months,13.35,229.33,33120.0,Charged Off
11000.0, 36 months,12.12,365.99,36400.0,Fully Paid
2000.0, 36 months,21.15,75.51,25000.0,Fully Paid
6000.0, 36 months,11.44,197.69,72000.0,Fully Paid
15900.0, 36 months,15.88,558.06,60000.0,Charged Off
24000.0, 60 months,9.99,509.82,75000.0,Fully Paid
16000.0, 60 months,13.67,369.57,110000.0,Fully Paid
8900.0, 36 months,14.65,307.0,110000.0,Charged Off
22000.0, 60 months,15.61,530.45,125000.0,Fully Paid
19750.0, 36 months,13.35,668.79,55000.0,Fully Paid
10000.0, 36 months,10.99,327.34,55000.0,Fully Paid
30000.0, 36 months,10.99,982.02,104000.0,Fully Paid
24000.0, 60 months,16.99,596.34,78000.0,Fully Paid
35000.0, 36 months,19.52,1292.19,81600.0,Charged Off
16000.0, 36 months,9.99,516.2,50000.0,Fully Paid
12000.0, 36 months,20.5,449.03,42000.0,Fully Paid
10500.0, 36 months,14.33,360.56,30000.0,Fully Paid
35000.0, 60 months,22.2,970.65,170000.0,Charged Off
5000.0, 36 months,17.27,178.94,63000.0,Fully Paid
15000.0, 36 months,8.39,472.75,55000.0,Charged Off
15000.0, 36 months,14.65,517.42,60000.0,Fully Paid
10000.0, 36 months,10.16,323.43,92000.0,Fully Paid
12825.0, 36 months,21.18,484.37,95000.0,Fully Paid
11150.0, 36 months,9.99,359.73,28000.0,Fully Paid
10500.0, 36 months,8.39,330.93,28392.0,Fully Paid
28000.0, 36 months,8.9,889.09,190000.0,Fully Paid
1600.0, 36 months,14.3,54.92,13295.0,Fully Paid
20000.0, 36 months,6.49,612.89,110000.0,Fully Paid
12000.0, 36 months,15.31,417.81,110000.0,Fully Paid
10000.0, 60 months,17.86,253.18,33000.0,Fully Paid
15000.0, 36 months,12.12,499.08,110000.0,Fully Paid
6000.0, 36 months,13.11,202.49,65000.0,Fully Paid
10000.0, 36 months,10.99,327.34,78000.0,Charged Off
30000.0, 60 months,20.49,803.02,60000.0,Fully Paid
8000.0, 36 months,14.09,273.78,75000.0,Fully Paid
6500.0, 36 months,12.39,217.11,71000.0,Fully Paid
2400.0, 36 months,7.9,75.1,32000.0,Fully Paid
4000.0, 60 months,19.22,104.25,44400.0,Fully Paid
7500.0, 36 months,18.55,273.22,41000.0,Fully Paid
20000.0, 36 months,12.39,668.02,84000.0,Fully Paid
23275.0, 60 months,21.0,629.67,65000.0,Fully Paid
29000.0, 60 months,9.17,604.39,130000.0,Fully Paid
28000.0, 36 months,7.62,872.52,195000.0,Fully Paid
8400.0, 36 months,6.03,255.66,55000.0,Fully Paid
5000.0, 36 months,13.66,170.07,67900.0,Fully Paid
4000.0, 36 months,9.8,128.7,65000.0,Fully Paid
24000.0, 60 months,12.99,545.96,125000.0,Fully Paid
9600.0, 36 months,15.31,334.25,46000.0,Fully Paid
11225.0, 36 months,23.99,440.33,103000.0,Charged Off
8500.0, 36 months,13.23,287.35,63600.0,Fully Paid
24000.0, 36 months,13.67,816.43,108000.0,Fully Paid
8000.0, 36 months,12.12,266.18,73000.0,Fully Paid
29175.0, 36 months,18.55,1062.82,97640.0,Fully Paid
10000.0, 36 months,6.03,304.36,160000.0,Fully Paid
23000.0, 36 months,6.03,700.02,107000.0,Fully Paid
10625.0, 36 months,16.4,375.65,34560.0,Fully Paid
27050.0, 36 months,14.33,928.85,62000.0,Charged Off
9000.0, 36 months,10.99,294.61,67000.0,Fully Paid
5000.0, 36 months,12.23,166.63,40000.0,Charged Off
33000.0, 36 months,11.53,1088.68,88000.0,Charged Off
7000.0, 36 months,15.61,244.76,40000.0,Fully Paid
9175.0, 36 months,12.99,309.1,70000.0,Charged Off
12000.0, 36 months,11.99,398.52,90000.0,Fully Paid
24000.0, 36 months,7.9,750.97,72000.0,Fully Paid
4100.0, 36 months,20.2,152.79,51000.0,Fully Paid
7200.0, 36 months,8.9,228.63,86510.0,Fully Paid
30000.0, 36 months,14.49,1032.49,97000.0,Fully Paid
28000.0, 36 months,10.16,905.59,98800.0,Fully Paid
24000.0, 36 months,12.49,802.78,70000.0,Fully Paid
14000.0, 36 months,12.69,469.63,85000.0,Charged Off
20000.0, 60 months,11.49,301.78,80000.0,Fully Paid
14400.0, 36 months,12.99,485.13,70000.0,Fully Paid
7000.0, 36 months,15.61,244.76,55000.0,Fully Paid
1400.0, 36 months,7.9,43.81,13000.0,Fully Paid
28000.0, 60 months,16.2,683.89,95000.0,Fully Paid
13675.0, 60 months,19.19,356.17,38000.0,Fully Paid
28600.0, 60 months,19.99,757.57,65004.0,Fully Paid
20000.0, 60 months,18.99,518.71,184050.0,Fully Paid
35000.0, 36 months,13.98,1195.88,100000.0,Fully Paid
19200.0, 36 months,8.9,609.67,89000.0,Fully Paid
15000.0, 36 months,14.65,517.42,64000.0,Fully Paid
7200.0, 36 months,7.51,224.0,105000.0,Fully Paid
30000.0, 36 months,7.9,938.71,140000.0,Fully Paid
16700.0, 36 months,14.99,578.83,40000.0,Fully Paid
33425.0, 60 months,25.99,1000.57,110000.0,Fully Paid
15000.0, 36 months,13.99,512.6,50000.0,Fully Paid
9500.0, 36 months,14.74,328.1,46574.0,Fully Paid
17000.0, 60 months,16.78,420.49,72000.0,Fully Paid
8000.0, 36 months,13.11,269.98,45000.0,Fully Paid
12500.0, 36 months,7.89,391.08,95000.0,Fully Paid
12000.0, 36 months,16.2,423.08,86600.0,Fully Paid
18000.0, 36 months,11.67,595.03,90000.0,Fully Paid
12000.0, 36 months,12.49,401.39,120000.0,Fully Paid
3000.0, 36 months,20.99,113.01,50000.0,Fully Paid
6300.0, 36 months,14.49,216.83,24000.0,Charged Off
10000.0, 36 months,14.99,346.61,63500.0,Fully Paid
12000.0, 36 months,7.49,373.22,100000.0,Fully Paid
35000.0, 60 months,11.99,778.38,165000.0,Fully Paid
6500.0, 36 months,7.9,203.39,45000.0,Fully Paid
13000.0, 36 months,13.99,444.25,46000.0,Charged Off
14000.0, 36 months,9.8,450.43,102000.0,Charged Off
9000.0, 36 months,11.53,296.92,45000.0,Fully Paid
24000.0, 60 months,20.89,647.8,78500.0,Fully Paid
8000.0, 36 months,14.3,274.59,90000.0,Fully Paid
20000.0, 36 months,12.35,667.64,50000.0,Fully Paid
20000.0, 36 months,7.62,623.23,175000.0,Fully Paid
7500.0, 36 months,13.33,253.9,31500.0,Fully Paid
20000.0, 36 months,9.75,643.0,250000.0,Fully Paid
16000.0, 60 months,14.79,378.88,66996.0,Fully Paid
10000.0, 36 months,15.8,350.59,34000.0,Fully Paid
16450.0, 36 months,12.12,547.32,52000.0,Fully Paid
35000.0, 60 months,21.99,966.47,85396.0,Fully Paid
2000.0, 36 months,7.12,61.87,62000.0,Fully Paid
21000.0, 60 months,18.25,536.13,92000.0,Fully Paid
16000.0, 36 months,13.33,541.65,58000.0,Fully Paid
16000.0, 36 months,13.11,539.96,93000.0,Fully Paid
3500.0, 36 months,10.99,114.57,55000.0,Fully Paid
18000.0, 60 months,17.1,448.32,70000.0,Charged Off
20000.0, 36 months,9.17,637.58,110000.0,Fully Paid
12100.0, 36 months,13.11,408.34,75000.0,Fully Paid
6000.0, 36 months,13.11,202.49,56000.0,Fully Paid
6000.0, 36 months,14.33,206.03,34760.0,Charged Off
30000.0, 60 months,25.89,896.27,95000.0,Fully Paid
8000.0, 36 months,13.66,272.11,35000.0,Fully Paid
16000.0, 36 months,9.67,513.8,210000.0,Fully Paid
